1		1		10.000000
2		2		10.000000
3		3		6.667000
4		4		7.500000
5		5		6.000000
6		6		6.667000
7		7		5.714000
8		8		5.000000
9		9		5.556000
10		10		5.000000
11		11		5.455000
12		12		5.000000
13		13		4.615000
14		14		4.286000
15		15		4.667000
16		16		4.375000
17		17		4.706000
18		18		4.444000
19		19		4.211000
20		20		4.000000
21		21		4.286000
22		22		4.091000
23		23		3.913000
24		24		4.167000
25		25		4.000000
26		25		3.846000
27		25		3.704000
28		25		3.929000
29		25		4.138000
30		25		4.000000
31		25		3.871000
32		25		3.750000
33		25		3.636000
34		25		3.824000
35		25		4.000000
36		25		3.889000
37		25		3.784000
38		25		3.947000
39		25		3.846000
40		25		3.750000
41		25		3.902000
42		25		3.810000
43		25		3.721000
44		25		3.636000
45		25		3.778000
46		25		3.913000
47		25		3.830000
48		25		3.750000
49		25		3.673000
50		25		3.600000
51		25		3.725000
52		26		3.846000
53		27		3.774000
54		28		3.704000
55		28		3.636000
56		28		3.571000
57		28		3.684000
58		28		3.621000
59		28		3.559000
60		28		3.667000
61		28		3.607000
62		28		3.710000
63		28		3.810000
64		28		3.750000
65		28		3.692000
66		28		3.636000
67		28		3.582000
68		28		3.529000
69		28		3.623000
70		28		3.571000
71		28		3.662000
72		28		3.611000
73		28		3.699000
74		28		3.649000
75		28		3.600000
76		28		3.684000
77		28		3.636000
78		28		3.590000
79		28		3.544000
80		28		3.625000
81		28		3.704000
82		28		3.659000
83		28		3.614000
84		28		3.571000
85		28		3.529000
86		28		3.488000
87		28		3.563000
88		28		3.636000
89		28		3.595000
90		28		3.556000
91		28		3.516000
92		28		3.587000
93		28		3.548000
94		28		3.617000
95		28		3.579000
96		28		3.646000
97		28		3.608000
98		28		3.571000
99		28		3.636000
100		28		3.600000
101		28		3.564000
102		28		3.529000
103		28		3.495000
104		28		3.462000
105		28		3.524000
106		28		3.585000
107		28		3.551000
108		28		3.611000
109		28		3.578000
110		28		3.636000
111		28		3.604000
112		29		3.571000
113		29		3.540000
114		29		3.509000
115		29		3.478000
116		29		3.534000
117		29		3.590000
118		29		3.559000
119		29		3.529000
120		29		3.500000
121		29		3.471000
122		29		3.525000
123		29		3.577000
124		29		3.548000
125		29		3.520000
126		29		3.571000
127		29		3.543000
128		29		3.516000
129		29		3.488000
130		29		3.538000
131		29		3.511000
132		29		3.561000
133		29		3.609000
134		29		3.582000
135		29		3.556000
136		29		3.529000
137		29		3.504000
138		29		3.478000
139		29		3.525000
140		29		3.500000
141		29		3.546000
142		29		3.521000
143		29		3.497000
144		29		3.472000
145		29		3.517000
146		29		3.493000
147		29		3.537000
148		29		3.513000
149		29		3.490000
150		29		3.533000
151		29		3.576000
152		29		3.553000
153		29		3.529000
154		29		3.506000
155		29		3.484000
156		29		3.526000
157		29		3.503000
158		29		3.544000
159		29		3.522000
160		29		3.500000
161		29		3.478000
162		29		3.457000
163		29		3.497000
164		29		3.476000
165		29		3.515000
166		29		3.494000
167		29		3.533000
168		29		3.571000
169		29		3.550000
170		29		3.529000
171		29		3.509000
172		29		3.488000
173		29		3.468000
174		29		3.448000
175		29		3.486000
176		29		3.523000
177		29		3.503000
178		29		3.539000
179		29		3.520000
180		29		3.500000
181		29		3.481000
182		29		3.516000
183		29		3.497000
184		29		3.478000
185		29		3.459000
186		29		3.495000
187		29		3.476000
188		29		3.511000
189		29		3.492000
190		29		3.474000
191		29		3.456000
192		29		3.490000
193		29		3.523000
194		29		3.505000
195		29		3.487000
196		29		3.520000
197		29		3.503000
198		29		3.535000
199		29		3.518000
200		29		3.500000
201		29		3.483000
202		29		3.465000
203		29		3.498000
204		29		3.529000
205		29		3.512000
206		29		3.495000
207		29		3.478000
208		29		3.462000
209		29		3.445000
210		29		3.429000
211		29		3.460000
212		29		3.491000
213		29		3.474000
214		29		3.505000
215		29		3.488000
216		29		3.472000
217		29		3.502000
218		29		3.486000
219		29		3.470000
220		29		3.500000
221		29		3.484000
222		29		3.513000
223		29		3.498000
224		29		3.482000
225		29		3.467000
226		29		3.496000
227		29		3.524000
228		29		3.509000
229		29		3.493000
230		29		3.478000
231		29		3.463000
232		29		3.448000
233		29		3.476000
234		29		3.462000
235		29		3.447000
236		29		3.475000
237		29		3.460000
238		29		3.487000
239		29		3.515000
240		29		3.500000
241		29		3.485000
242		29		3.471000
243		29		3.457000
244		29		3.443000
245		29		3.469000
246		29		3.455000
247		29		3.482000
248		29		3.468000
249		29		3.494000
250		29		3.480000
251		29		3.506000
252		29		3.492000
253		29		3.478000
254		29		3.465000
255		29		3.490000
256		29		3.516000
257		29		3.502000
258		29		3.488000
259		29		3.475000
260		29		3.462000
261		29		3.448000
262		29		3.435000
263		29		3.460000
264		29		3.447000
265		29		3.472000
266		29		3.459000
267		29		3.446000
268		29		3.470000
269		29		3.457000
270		29		3.481000
271		29		3.469000
272		29		3.493000
273		29		3.480000
274		29		3.504000
275		29		3.491000
276		29		3.478000
277		29		3.466000
278		29		3.453000
279		29		3.441000
280		29		3.464000
281		29		3.488000
282		29		3.475000
283		29		3.463000
284		29		3.486000
285		29		3.474000
286		29		3.462000
287		29		3.484000
288		30		3.472000
289		31		3.460000
290		31		3.448000
291		31		3.436000
292		31		3.459000
293		31		3.481000
294		31		3.469000
295		31		3.458000
296		31		3.446000
297		31		3.468000
298		31		3.490000
299		31		3.478000
300		31		3.467000
301		31		3.455000
302		31		3.477000
303		31		3.465000
304		31		3.454000
305		31		3.443000
306		31		3.464000
307		31		3.453000
308		31		3.474000
309		31		3.495000
310		31		3.484000
311		31		3.473000
312		31		3.462000
313		31		3.450000
314		31		3.440000
315		31		3.460000
316		31		3.481000
317		31		3.470000
318		31		3.459000
319		31		3.448000
320		31		3.469000
321		31		3.458000
322		31		3.478000
323		31		3.467000
324		31		3.457000
325		31		3.446000
326		31		3.436000
327		31		3.456000
328		31		3.476000
329		31		3.465000
330		31		3.455000
331		31		3.444000
332		31		3.464000
333		31		3.453000
334		31		3.473000
335		31		3.463000
336		31		3.452000
337		31		3.472000
338		31		3.462000
339		31		3.451000
340		31		3.471000
341		31		3.460000
342		31		3.480000
343		31		3.469000
344		31		3.488000
345		31		3.478000
346		31		3.468000
347		31		3.458000
348		31		3.448000
349		31		3.438000
350		31		3.429000
351		31		3.419000
352		31		3.437000
353		31		3.456000
354		31		3.446000
355		31		3.465000
356		31		3.455000
357		31		3.473000
358		31		3.464000
359		31		3.454000
360		31		3.472000
361		31		3.463000
