1		1		50.000000
2		2		40.000000
3		2		33.333000
4		2		35.000000
5		2		32.000000
6		3		31.667000
7		3		31.429000
8		3		30.000000
9		3		31.111000
10		3		31.000000
11		3		30.000000
12		3		30.833000
13		3		30.769000
14		3		30.000000
15		3		30.000000
16		3		29.375000
17		3		29.412000
18		3		29.444000
19		3		28.947000
20		3		28.500000
21		3		28.571000
22		3		28.182000
23		3		28.261000
24		3		27.917000
25		3		27.600000
26		3		27.692000
27		3		27.778000
28		3		27.500000
29		3		27.931000
30		3		28.000000
31		3		27.742000
32		3		28.125000
33		3		28.182000
34		3		27.941000
35		3		28.286000
36		3		28.056000
37		3		27.838000
38		3		27.895000
39		4		27.692000
40		4		27.750000
41		4		27.805000
42		4		27.619000
43		4		27.674000
44		4		27.727000
45		4		27.556000
46		4		27.609000
47		4		27.660000
48		4		27.500000
49		4		27.551000
50		4		27.600000
51		4		27.451000
52		4		27.500000
53		4		27.547000
54		4		27.407000
55		4		27.455000
56		4		27.500000
57		4		27.368000
58		4		27.414000
59		4		27.458000
60		4		27.333000
61		4		27.377000
62		4		27.419000
63		4		27.302000
64		4		27.344000
65		4		27.385000
66		4		27.273000
67		4		27.313000
68		4		27.353000
69		4		27.246000
70		4		27.286000
71		4		27.324000
72		4		27.222000
73		4		27.260000
74		4		27.297000
75		4		27.200000
76		4		27.237000
77		4		27.273000
78		4		27.179000
79		4		27.215000
80		4		27.250000
81		4		27.160000
82		4		27.195000
83		4		27.229000
84		4		27.143000
85		4		27.176000
86		4		27.209000
87		4		27.126000
88		4		27.159000
89		4		27.191000
90		4		27.111000
91		4		27.143000
92		4		27.174000
93		4		27.097000
94		4		27.128000
95		4		27.158000
96		4		27.083000
97		4		27.113000
98		4		27.143000
99		4		27.071000
100		4		27.100000
101		4		27.129000
102		4		27.059000
103		4		27.087000
104		4		27.115000
105		4		27.048000
106		4		27.075000
107		4		27.103000
108		4		27.037000
109		4		27.064000
110		4		27.091000
111		4		27.027000
112		4		27.054000
113		4		27.080000
114		4		27.018000
115		4		27.043000
116		4		27.069000
117		4		27.009000
118		4		27.034000
119		4		27.059000
120		4		27.000000
121		4		27.025000
122		4		27.049000
123		4		26.992000
124		4		27.016000
125		4		27.040000
126		4		26.984000
127		4		27.008000
128		4		27.031000
129		4		26.977000
130		4		27.000000
131		4		27.023000
132		4		26.970000
133		4		26.992000
134		4		27.015000
135		4		26.963000
136		4		26.985000
137		4		27.007000
138		4		26.957000
139		4		26.978000
140		4		27.000000
141		4		26.950000
142		4		26.972000
143		4		26.993000
144		4		26.944000
145		4		26.966000
146		4		26.986000
147		4		26.939000
148		4		26.959000
149		4		26.980000
150		4		26.933000
151		4		26.954000
152		4		26.974000
153		4		26.928000
154		4		26.948000
155		4		26.968000
156		4		26.923000
157		4		26.943000
158		4		26.962000
159		4		26.918000
160		4		26.937000
161		4		26.957000
162		4		26.914000
163		4		26.933000
164		4		26.951000
165		4		26.909000
166		4		26.928000
167		4		26.946000
168		4		26.905000
169		4		26.923000
170		4		26.941000
171		4		26.901000
172		4		26.919000
173		4		26.936000
174		4		26.897000
175		4		26.914000
176		4		26.932000
177		4		26.893000
178		4		26.910000
179		4		26.927000
180		4		26.889000
181		4		26.906000
182		4		26.923000
183		4		26.885000
184		4		26.902000
185		4		26.919000
186		4		26.882000
187		4		26.898000
