(18.18177879721669, 8.020000457763672)
(27.272760204485984, 12.479999542236328)
(31.81820836330427, 28.329999923706055)
(36.363617922030315, 31.31999969482422)
(43.63630416683072, 43.84000015258789)
(48.181788637678046, 59.869998931884766)
(51.818212520036354, 58.90999984741211)
(54.545396719247, 70.8499984741211)
(60.00007767792706, 72.9800033569336)
(63.63641672660853, 81.62999725341797)
(68.18185811709864, 83.88999938964844)
(71.81817348145351, 75.52999877929688)
(74.54547297307472, 84.19000244140625)
(79.09094575548411, 84.0999984741211)
(82.72719465765309, 83.7300033569336)
(86.36361876019743, 83.58000183105469)
(89.09091206388538, 84.2300033569336)
(92.72726768883088, 84.63999938964844)
(95.45455700577466, 86.63999938964844)
(99.09082597640523, 85.87999725341797)
(103.63641674627821, 85.86000061035156)
(108.18177202127453, 88.27999877929688)
(114.54550438466369, 86.61000061035156)
(119.99994056402264, 87.58999633789062)
(123.63639954640567, 89.02999877929688)
(126.36368319703169, 86.94000244140625)
(132.7273792532824, 87.23999786376953)
(136.3637162341973, 86.7699966430664)
(140.90922880249877, 86.68000030517578)
(145.45452510338947, 84.94000244140625)
(149.09094594614947, 90.33000183105469)
(154.54547794815244, 88.62999725341797)
(156.36385632762992, 89.66999816894531)
(161.8181872142381, 90.56999969482422)
(166.36370423950024, 86.69000244140625)
(171.81814751365806, 88.27999877929688)
(174.54551677184298, 89.05000305175781)
(177.2728152607723, 89.12999725341797)
(180.00028139596094, 90.36000061035156)
(186.36361096284662, 88.05000305175781)
(189.09087806444577, 90.44000244140625)
(192.72729556905966, 89.30000305175781)
(197.2726102920868, 89.2699966430664)
(199.99996570283122, 90.51000213623047)
(204.54542610804967, 90.2699966430664)
(208.1820605538718, 91.02999877929688)
(213.63672607667374, 88.11000061035156)
(216.3637025418533, 89.43000030517578)
(221.81816222224595, 91.58999633789062)
(228.18173648334383, 90.88999938964844)
(231.8181740661355, 91.05000305175781)
(235.45464026737434, 91.5999984741211)
(239.9999331730324, 92.19999694824219)
(244.5453637897545, 90.48999786376953)
(248.18179785295493, 91.91000366210938)
(253.63631110021532, 88.80999755859375)
(255.4545991344665, 91.2300033569336)
(259.0911638745039, 91.2699966430664)
(264.5454329607875, 91.31999969482422)
(268.1821909807766, 89.44000244140625)
(271.81819294366426, 91.69999694824219)
(277.27267907940194, 91.26000213623047)
(280.909410271576, 91.68000030517578)
(286.3636633384345, 91.52999877929688)
(289.0908852763378, 90.37000274658203)
(292.72742115739374, 91.18000030517578)
(296.36358649063294, 91.4800033569336)
(299.99997291472323, 91.7300033569336)
(304.5455104767379, 91.12999725341797)
(308.18171953979424, 92.19999694824219)
(313.6363375918881, 92.31999969482422)
(316.3635059676293, 92.51000213623047)
(323.63634669511885, 93.05999755859375)
(326.363471374042, 92.68000030517578)
(330.90912644823914, 91.69999694824219)
(336.36350575786827, 90.62999725341797)
(338.1818101443074, 91.83000183105469)
(343.6365905090007, 91.80000305175781)
(348.18191530459023, 92.01000213623047)
(351.8181010150285, 92.19999694824219)
(356.36410056559214, 92.45999908447266)
(359.99993082619926, 92.01000213623047)
(363.63619681855494, 92.61000061035156)
(368.1818357628956, 91.29000091552734)
(371.81859512660736, 91.93000030517578)
(378.1816093730369, 91.25)
(380.9091956158972, 91.66000366210938)
(384.5455332266206, 91.79000091552734)
(389.09101178125576, 92.7300033569336)
(392.7277742627181, 92.58000183105469)
(396.3637039422683, 92.66999816894531)
(400.909026894052, 92.73999786376953)
(405.45446393062696, 91.4800033569336)
(409.0908819050479, 91.63999938964844)
(412.72732483067244, 91.44999694824219)
(417.27255973415345, 92.01000213623047)
(419.9999273798156, 91.9800033569336)
(427.27298889120146, 92.16999816894531)
(430.0001486229811, 92.2699966430664)
(434.5453908290041, 92.63999938964844)
(438.18173887026416, 92.30999755859375)
(442.72720118205575, 92.54000091552734)
(447.27261011980346, 92.16000366210938)
(452.7271088824403, 92.08000183105469)
(457.27281389844916, 92.56999969482422)
(460.00006541928883, 92.61000061035156)
(465.45444601496934, 92.58999633789062)
(467.27304020190564, 92.5199966430664)
(471.8180199170018, 91.91999816894531)
(478.1819448146938, 92.41000366210938)
(480.90924455539954, 92.62000274658203)
(483.6362098894212, 93.04000091552734)
(488.18191022110653, 92.52999877929688)
(491.81849251745604, 93.0199966430664)
(495.4543987574815, 92.41999816894531)
(499.0912485652099, 92.6500015258789)
(504.54530458746336, 92.30000305175781)
(509.09111387002235, 92.83000183105469)
(512.727539435931, 92.95999908447266)
(519.0907611488205, 92.30999755859375)
(521.8183331608218, 92.91000366210938)
(524.5458900131123, 92.4800033569336)
(530.909180959648, 92.98999786376953)
(534.5452778563721, 93.05000305175781)
(537.2725362285923, 92.58999633789062)
