(36.363609285437725, 10.670000076293945)
(54.545523994514674, 14.619999885559082)
(67.27263711467008, 21.530000686645508)
(79.09087918939417, 25.940000534057617)
(92.72742196955885, 28.889999389648438)
(102.72739343745866, 36.43000030517578)
(120.00003682146244, 40.470001220703125)
(136.3636240166696, 43.0099983215332)
(150.90902809031368, 44.93000030517578)
(166.36361778042718, 45.79999923706055)
(179.09098150276552, 46.79999923706055)
(194.54538351873003, 47.72999954223633)
(201.8182120687735, 48.810001373291016)
(221.81814393534395, 49.56999969482422)
(237.27280294053637, 50.959999084472656)
(250.90896732459038, 52.599998474121094)
(265.4545859467812, 55.029998779296875)
(280.0001729519237, 56.29999923706055)
(292.727536674262, 57.709999084472656)
(305.4547251800903, 58.810001373291016)
(322.727395412753, 59.81999969482422)
(336.3638459409201, 61.029998779296875)
(349.9999936475852, 61.59000015258789)
(362.7273120525415, 62.29999923706055)
(382.72762065030486, 63.209999084472656)
(397.27302472394894, 63.869998931884766)
(407.27308118417847, 64.91000366210938)
(424.54572456818227, 65.45999908447266)
(435.45492269899313, 66.08000183105469)
(455.4547523974146, 66.7300033569336)
(470.0001564710587, 67.7699966430664)
(483.63651813571744, 67.7699966430664)
(500.90938857995695, 68.69999694824219)
(511.8182838740203, 68.83999633789062)
(523.6364261582904, 69.08999633789062)
(537.2728766864575, 69.26000213623047)
(558.1817845223671, 69.54000091552734)
(574.5453717175743, 69.87000274658203)
(586.3634800624454, 69.91000366210938)
(599.0908260855881, 69.94999694824219)
(609.9999625893371, 69.91000366210938)
(629.9999972842236, 70.23999786376953)
(643.6362895284173, 70.55000305175781)
(658.1817630225265, 70.52999877929688)
(673.6363974936446, 70.55999755859375)
(686.3635287608294, 70.7300033569336)
(699.9998733342776, 70.97000122070312)
(713.6363238624447, 71.04000091552734)
(729.0908159155384, 71.33000183105469)
(743.636377511687, 71.12000274658203)
(758.1817815853311, 71.62000274658203)
(769.9998899302022, 71.19999694824219)
(788.1816380572735, 71.5199966430664)
(802.7270421309177, 71.51000213623047)
(813.636113089676, 71.7300033569336)
(829.9998306093437, 71.81999969482422)
(846.3634178045509, 71.9000015258789)
(859.0907815268891, 71.88999938964844)
(871.8178787418099, 71.79000091552734)
(886.363414415204, 71.86000061035156)
(903.6362272705227, 72.04000091552734)
(918.1816313441668, 72.11000061035156)
(930.9089950665051, 72.48999786376953)
(943.6363587888434, 72.5)
(958.1816448189006, 72.69000244140625)
(972.7273340555199, 72.72000122070312)
(986.363784583687, 72.80999755859375)
(1003.6364279676908, 72.87000274658203)
(1017.2725857284236, 72.7300033569336)
(1029.0909801958574, 72.76000213623047)
(1043.6363842695014, 72.9000015258789)
(1056.3637561961443, 73.08000183105469)
(1074.5454120987336, 73.0199966430664)
(1089.0910335248284, 73.25)
(1100.9090448193792, 73.18000030517578)
