19.999966		38.250000		2.124221		9.158478
30.000093		69.120003		1.856476		18.504780
39.999933		76.959999		1.506694		27.613621
49.999981		83.160004		1.157309		36.871863
59.999965		86.400002		0.859476		46.144006
60.000186		87.160004		0.720289		55.461446
70.000208		88.389999		0.582510		64.700425
79.999932		89.120003		0.506997		73.836337
80.000230		89.339996		0.471095		83.071678
90.000252		89.639999		0.440176		92.043271
99.999898		90.000000		0.403740		101.370284
99.999967		89.900002		0.375049		110.591456
119.999836		90.830002		0.346553		119.852022
119.999931		91.209999		0.328863		129.246412
129.999991		91.379997		0.314717		138.696396
140.000013		91.779999		0.303662		148.176792
149.999948		92.199997		0.281636		157.383814
159.999741		92.360001		0.274481		166.710539
160.000084		92.769997		0.263137		176.000348
169.999763		92.970001		0.256221		185.383273
179.999896		93.290001		0.245874		194.799390
180.000187		93.410004		0.238197		204.107390
190.000177		93.489998		0.230850		213.575960
199.999928		93.540001		0.223388		222.867158
200.000153		93.860001		0.216626		232.376182
219.999855		93.980003		0.212981		241.867182
220.000270		94.110001		0.206798		251.218931
239.999833		94.309998		0.201518		260.616888
240.000236		94.500000		0.195554		269.881869
249.999855		94.589996		0.192541		279.707478
250.000363		94.739998		0.184458		289.211578
260.000203		94.919998		0.181186		298.530270
270.000225		94.800003		0.179887		307.908197
280.000169		94.949997		0.176012		317.410145
280.000456		95.000000		0.173447		326.983132
290.000478		95.160004		0.169413		336.450440
300.000135		95.230003		0.167028		345.922648
300.000344		95.360001		0.160868		355.338153
310.000549		95.489998		0.156716		364.817511
320.000102		95.540001		0.153839		374.236565
329.999838		95.620003		0.151753		383.806316
340.000068		95.690002		0.149443		393.130073
350.000090		95.760002		0.146538		402.619021
360.000006		95.940002		0.144021		412.028029
360.000112		95.940002		0.142163		421.472909
360.000309		96.139999		0.137092		431.207800
370.000134		96.110001		0.134826		441.016372
380.000156		96.099998		0.134232		450.528293
390.000178		96.180000		0.132346		460.072869
400.000102		96.220001		0.129162		469.574049
400.000200		96.330002		0.127827		479.154075
409.999987		96.300003		0.128529		488.742370
420.000166		96.349998		0.124750		498.203791
420.000275		96.300003		0.124438		507.766901
440.000007		96.360001		0.122748		517.237009
440.000133		96.519997		0.117940		526.728071
450.000244		96.550003		0.117774		536.259647
