10.000031		10.030000		2.309323		4.248260
14.736850		10.190000		2.309649		8.469201
19.473678		14.330000		2.318701		12.666863
20.000063		16.400000		2.326862		16.855963
24.210440		26.709999		2.351014		21.078449
28.947452		32.650002		2.391000		25.240237
29.473701		33.619999		2.409279		29.460418
30.000094		34.599998		2.428284		33.633676
33.684187		36.200001		2.490853		37.842652
38.421034		39.259998		2.560633		42.041786
38.947355		39.919998		2.595236		46.184949
40.000126		40.430000		2.627874		50.342501
43.157876		41.410000		2.713016		54.516207
44.210551		41.730000		2.755820		58.699927
47.894765		43.349998		2.861573		62.844426
48.420880		43.930000		2.917163		67.034543
50.000157		44.169998		2.955646		71.180573
52.631631		44.820000		3.053873		75.372313
57.368408		44.880001		2.706554		79.527061
57.894904		45.139999		2.776101		83.716058
58.421033		45.290001		2.841118		87.873391
58.947401		45.380001		2.899214		92.047245
60.000189		45.389999		2.946669		96.234453
62.105181		45.230000		2.570189		100.364785
66.842117		44.849998		2.231932		104.467214
67.368375		45.139999		2.326459		108.656877
70.000220		45.220001		2.392543		112.875687
71.578967		44.990002		2.054176		117.116384
72.631319		45.240002		2.149015		121.336996
73.684252		45.320000		2.233399		125.592741
76.315716		45.040001		1.888802		129.818808
76.842067		45.330002		2.001965		134.062335
77.894711		45.509998		2.104080		138.304845
80.000252		45.560001		2.181618		142.539194
81.052585		45.410000		1.808249		146.800117
85.789552		45.500000		1.504992		151.017511
86.315751		45.419998		1.623015		155.321087
86.842356		45.570000		1.743256		159.551646
88.421102		45.650002		1.843926		163.766899
90.000283		45.779999		1.933989		167.979124
90.526270		45.680000		1.561714		172.192848
95.263082		49.770000		1.278283		176.382267
95.789530		46.740002		1.403789		180.591115
96.841759		46.130001		1.531099		184.913159
97.368388		46.049999		1.654376		189.201150
99.999996		48.770000		1.306314		193.412232
100.000315		47.320000		1.407963		197.663587
101.052562		46.439999		1.550549		201.843065
103.157953		46.320000		1.665164		206.106088
105.263262		46.380001		1.823850		210.520694
110.000346		46.419998		1.919136		214.808647
114.736817		47.990002		1.485414		219.024203
115.263101		47.020000		1.642999		223.275821
115.789808		46.790001		1.793838		227.492718
116.842066		46.669998		1.911680		231.661765
117.894803		46.689999		2.017020		235.839047
120.000377		46.689999		2.096365		240.012082
121.052199		46.730000		2.203728		244.183900
124.210362		47.320000		1.657193		248.368596
129.473627		47.049999		1.816815		252.617105
130.000409		47.000000		1.902142		256.930907
132.631653		46.950001		1.998972		261.300199
133.684233		48.740002		1.473897		265.534645
134.736749		47.950001		1.624544		269.734030
136.315744		47.459999		1.744743		273.959485
140.000440		47.279999		1.829193		278.580129
143.157934		50.860001		1.314472		283.141054
143.684295		49.150002		1.475177		287.625661
144.737260		48.450001		1.613921		291.900838
145.262639		48.040001		1.738388		296.239353
147.368504		47.730000		1.838796		300.568746
150.000472		47.590000		1.913438		304.967618
152.631431		50.369999		1.345181		309.300684
153.684134		49.029999		1.482675		313.674498
155.789422		48.529999		1.595574		318.025291
157.894894		47.889999		1.750542		322.360808
160.000503		47.720001		1.831450		326.717833
162.105170		52.650002		1.259169		331.072637
162.105354		51.020000		1.364483		335.438829
168.420936		49.840000		1.503640		339.923534
169.473079		49.160000		1.618094		344.380757
170.000535		48.849998		1.694559		348.789300
171.579103		54.759998		1.155303		353.180357
172.105225		65.379997		0.844838		357.513152
172.631502		60.299999		0.973766		361.888981
173.684712		56.169998		1.106127		366.267294
175.263099		53.810001		1.224012		370.670265
176.842204		52.020000		1.326352		375.037777
180.000566		50.990002		1.413790		379.453265
181.052540		62.169998		0.916761		383.781613
186.315542		73.550003		0.681134		388.176263
190.000598		69.199997		0.748761		392.548219
190.526165		83.419998		0.583679		396.969865
191.579055		78.510002		0.622155		401.370210
191.579061		71.129997		0.709309		405.889076
192.105168		66.730003		0.815038		410.307748
193.683519		63.009998		0.920960		414.778141
194.736777		59.919998		1.024651		419.195288
199.999992		72.550003		0.704352		423.639875
200.000629		69.949997		0.766976		428.064019
200.526350		79.660004		0.597654		432.479029
202.105124		74.279999		0.663694		436.886399
202.632164		70.239998		0.750237		441.308905
206.315905		67.709999		0.828739		445.826880
210.000661		65.559998		0.902810		450.276587
210.526525		61.560001		1.064235		454.700938
214.210455		59.299999		1.154168		459.134834
214.736900		68.750000		0.797343		463.507439
215.789378		65.290001		0.914141		467.943856
217.893958		62.759998		1.012883		472.420311
220.000692		60.900002		1.084272		476.946684
221.052756		59.160000		1.164987		481.445876
228.947147		69.389999		0.770993		485.835822
229.473634		78.050003		0.571732		490.135886
230.000723		74.820000		0.628197		494.534722
230.526201		70.739998		0.720781		498.981210
231.579616		67.080002		0.822407		503.360202
233.684132		64.589996		0.916789		507.859591
235.789311		62.169998		1.016534		512.294560
235.789606		60.400002		1.096408		516.806775
239.473826		58.110001		1.217579		521.236717
240.000755		57.080002		1.278620		525.639748
242.104398		55.889999		1.371488		530.011989
243.157755		65.419998		0.876140		534.419461
248.420723		75.690002		0.609434		538.836772
250.000786		72.419998		0.672576		543.198983
250.526456		69.470001		0.751824		547.691839
253.157810		66.779999		0.841081		552.006390
257.368655		79.449997		0.550569		556.287766
258.947253		74.349998		0.639953		560.651855
260.000818		71.370003		0.703627		564.977655
260.527068		67.900002		0.802096		569.360455
263.158156		64.709999		0.919036		573.800555
265.263307		62.990002		0.996478		578.151350
266.314838		61.130001		1.083860		582.538642
267.368466		70.580002		0.712654		586.988321
268.947235		67.239998		0.808782		591.451621
269.473498		64.839996		0.909000		595.855659
270.000849		63.330002		0.971597		600.287832
