(18.181910404048097, 10.569999694824219)
(27.272647934689232, 10.859999656677246)
(31.818355576011527, 10.90999984741211)
(36.36382080809619, 11.449999809265137)
(43.63641550489061, 11.829999923706055)
(48.1817325190496, 12.930000305175781)
(51.81823973920581, 13.930000305175781)
(54.5454127971365, 14.920000076293945)
(60.00020018529836, 15.630000114440918)
(63.63651696307178, 16.540000915527344)
(68.18184689437233, 17.06999969482422)
(71.81810717846585, 17.6299991607666)
(75.45461840670671, 18.709999084472656)
(79.09084418661823, 18.600000381469727)
(82.72722597039188, 18.450000762939453)
(86.36375935314742, 18.290000915527344)
(89.09080155979521, 18.729999542236328)
(92.72719176282624, 19.790000915527344)
(95.45453944114261, 21.290000915527344)
(100.00001926991871, 21.670000076293945)
(103.63647947841164, 22.610000610351562)
(108.1818252017806, 23.799999237060547)
(114.54547677065754, 24.25)
(119.0910313918592, 24.1299991607666)
(124.54556683129448, 24.209999084472656)
(127.27275300448905, 23.770000457763672)
(132.72721706468585, 24.290000915527344)
(136.36369378874468, 24.170000076293945)
(140.90919377821706, 24.479999542236328)
(146.36366223664928, 24.530000686645508)
(150.0000338180376, 24.559999465942383)
(154.5456399420733, 24.81999969482422)
(157.27278779885276, 25.68000030517578)
(161.81829302013335, 25.790000915527344)
(167.27274148211376, 26.309999465942383)
(171.8183830807703, 26.06999969482422)
(174.54557794162193, 26.670000076293945)
(178.18173877435967, 27.049999237060547)
(181.81833703546593, 26.850000381469727)
(185.45459086541769, 27.34000015258789)
(189.09093382941802, 27.3799991607666)
(193.63628918601052, 27.479999542236328)
(198.1818133487505, 28.280000686645508)
(200.9091557638929, 28.360000610351562)
(204.5456481893791, 28.610000610351562)
(209.0910275380586, 28.670000076293945)
(214.5455412727144, 29.219999313354492)
(219.09106616794097, 28.56999969482422)
(221.81834257070844, 29.350000381469727)
(227.2727774787038, 29.389999389648438)
(233.63636155071515, 29.579999923706055)
(236.36353479954366, 29.6200008392334)
(240.00014050410306, 30.049999237060547)
(244.54566791568567, 29.84000015258789)
(249.0909484212321, 29.790000915527344)
(253.6365228590641, 29.889999389648438)
(257.2728040541147, 30.670000076293945)
(260.00025386077095, 30.56999969482422)
(265.4545229377754, 30.6200008392334)
(267.2729932606629, 30.670000076293945)
(272.7275125249725, 31.469999313354492)
(277.27280572997506, 31.270000457763672)
(280.9092097490669, 31.3700008392334)
(288.1817070501765, 31.649999618530273)
(290.00007217438855, 31.25)
(292.7275924920516, 31.709999084472656)
(296.3637335326835, 31.920000076293945)
(300.90906946663443, 32.18000030517578)
(306.36369912131113, 32.41999816894531)
(309.0909697386729, 32.36000061035156)
(313.6364145016685, 32.529998779296875)
(317.27281811704387, 31.940000534057617)
(321.8180304687908, 32.70000076293945)
(326.36345143458016, 32.54999923706055)
(332.72723085369466, 32.689998626708984)
(336.3637488294559, 33.06999969482422)
(339.99994087283886, 32.900001525878906)
(342.7273209143316, 33.25)
(349.0908489973473, 33.16999816894531)
(352.7271834746313, 33.25)
(357.2724859316279, 33.380001068115234)
(360.0000147990667, 33.63999938964844)
(364.5453922407549, 33.470001220703125)
(368.1817879010747, 34.060001373291016)
(373.6362831999015, 33.54999923706055)
(377.27252652622246, 33.900001525878906)
(381.81826331456256, 33.869998931884766)
(385.4545692482199, 34.34000015258789)
(390.00018109981903, 33.939998626708984)
(393.6364404768733, 34.22999954223633)
(396.3636330273286, 34.040000915527344)
(400.9089781848782, 34.45000076293945)
(403.63662627178246, 34.720001220703125)
(409.09095046232227, 34.70000076293945)
(413.6367163324194, 34.849998474121094)
(416.3637658218505, 34.97999954223633)
(420.9092155968668, 35.369998931884766)
(427.2727038753673, 35.34000015258789)
(430.00003504668257, 35.36000061035156)
(434.5456607688302, 35.11000061035156)
(439.09097687558534, 35.9900016784668)
(442.7272138608162, 35.95000076293945)
(447.273041776673, 35.849998474121094)
(451.8182500939145, 35.650001525878906)
(456.36391312624187, 36.380001068115234)
(462.72725445541073, 36.31999969482422)
(465.4544728707232, 36.689998626708984)
(467.27291041848775, 36.11000061035156)
(472.72734451604765, 36.45000076293945)
(475.4546827196172, 36.400001525878906)
(480.90906632205116, 36.150001525878906)
(481.81856322679164, 37.31999969482422)
(488.1818780846555, 36.91999816894531)
(493.63681260713156, 37.58000183105469)
(496.36408094765085, 37.20000076293945)
(500.0000296246275, 37.88999938964844)
(504.5458098993775, 36.970001220703125)
(510.0004395540542, 37.27000045776367)
(514.545431858158, 38.060001373291016)
(517.2732551105312, 37.97999954223633)
(521.8182540148813, 37.939998626708984)
(525.4550313549477, 38.130001068115234)
(529.9998743976723, 38.0)
(532.7273206984183, 37.939998626708984)
(540.9088716899182, 38.20000076293945)
(543.6364841703503, 38.25)
(547.2727092912164, 38.380001068115234)
(550.0005805915607, 38.189998626708984)
(554.5454587674828, 38.599998474121094)
(559.9999454972058, 38.54999923706055)
(565.4544560597287, 39.040000915527344)
(567.2732652355132, 39.27000045776367)
(572.7271817031951, 39.099998474121094)
(576.363523737589, 39.25)
(580.0004981171836, 39.630001068115234)
(584.545560437624, 39.779998779296875)
(587.2730358697693, 39.22999954223633)
(590.9095195513214, 39.279998779296875)
(596.3636968646434, 39.84000015258789)
(599.09092798755, 39.65999984741211)
(604.5459647232848, 39.709999084472656)
(609.0910084273665, 39.7400016784668)
(612.7277797206198, 39.630001068115234)
(617.2732009292741, 40.529998779296875)
(620.0000579222125, 40.369998931884766)
(623.6367770128657, 40.34000015258789)
(628.1821847771934, 40.45000076293945)
(633.6363432777854, 40.22999954223633)
(639.0912869983147, 40.66999816894531)
(642.7278145149836, 40.619998931884766)
(647.2731125799019, 40.5099983215332)
(650.9089401006013, 40.59000015258789)
(654.5460136011856, 41.33000183105469)
(659.0914414619061, 40.709999084472656)
(663.6367418245735, 40.27000045776367)
(666.364159916709, 40.9900016784668)
(670.9089416017551, 41.34000015258789)
(674.545532684383, 40.93000030517578)
(680.0000555044155, 40.560001373291016)
(684.5453867737185, 41.349998474121094)
(688.1822264955113, 41.41999816894531)
(691.8186462145078, 41.47999954223633)
(695.4548921106148, 41.4900016784668)
(698.1823213037693, 41.349998474121094)
(702.7276435067538, 42.15999984741211)
(705.4548408508483, 41.880001068115234)
(711.8181268381815, 41.439998626708984)
(717.2725909416722, 41.84000015258789)
(720.9093508362972, 41.349998474121094)
(726.3636445590406, 41.689998626708984)
(729.999772808316, 42.189998626708984)
(735.454875645212, 42.11000061035156)
(739.0915377366184, 41.77000045776367)
(742.7271260609671, 42.150001525878906)
(746.3637877617106, 42.29999923706055)
(750.9094386603774, 42.400001525878906)
(754.5458034479203, 42.16999816894531)
(758.1816857787113, 41.79999923706055)
(764.545229499439, 42.849998474121094)
(766.3635499291067, 42.4900016784668)
(770.9094303948428, 42.040000915527344)
(774.5458950556315, 42.849998474121094)
(779.9999951010701, 42.790000915527344)
