(84.54553442085313, 12.449999809265137)
(179.09091016575604, 24.399999618530273)
(279.090958023376, 37.5099983215332)
(376.3636408040614, 52.349998474121094)
(462.727206708215, 60.79999923706055)
(560.9090233387117, 69.2300033569336)
(660.0000322963712, 71.66999816894531)
(760.0000801539911, 74.8499984741211)
(860.0001280116111, 74.48999786376953)
(953.6365400956681, 78.7699966430664)
(1053.6365879532882, 79.16999816894531)
(1145.454678574669, 81.77999877929688)
(1239.0910906587262, 81.77999877929688)
(1320.9091937548837, 84.48999786376953)
(1420.9092416125038, 83.83000183105469)
(1510.9092296482554, 85.62000274658203)
(1610.9092775058755, 86.72000122070312)
(1709.0910941363722, 85.6500015258789)
(1796.3638746657832, 87.16999816894531)
(1890.0002867498404, 88.26000213623047)
(1986.3638868176586, 88.30000305175781)
(2071.818519367776, 88.08000183105469)
(2168.182119435594, 89.0999984741211)
(2261.818531519651, 89.05000305175781)
(2360.0003481501476, 89.25)
(2457.273030930833, 89.94999694824219)
(2557.273078788453, 89.5199966430664)
(2656.3640877461125, 90.05000305175781)
(2753.636770526798, 90.4000015258789)
(2853.636818384418, 90.93000030517578)
(2949.091273730704, 91.05999755859375)
(3038.1821253444346, 91.29000091552734)
(3137.273134302094, 91.19000244140625)
(3235.4549509325907, 91.19999694824219)
(3329.091363016648, 91.54000091552734)
(3425.454963084466, 91.80000305175781)
(3520.000338829369, 92.0)
(3595.454827652356, 92.1500015258789)
(3683.636733541579, 92.08999633789062)
(3760.90950891456, 92.29000091552734)
(3854.545920998617, 92.36000061035156)
(3950.000376344903, 92.47000122070312)
(4032.727601977641, 92.66999816894531)
(4132.727649835261, 92.73999786376953)
(4223.636817419829, 92.97000122070312)
(4319.091272766114, 92.98999786376953)
(4419.091320623735, 93.02999877929688)
(4515.454920691553, 93.22000122070312)
(4611.818520759371, 93.33000183105469)
(4668.182227770172, 93.2699966430664)
(4763.636683116458, 93.31999969482422)
(4857.273095200515, 93.70999908447266)
(4935.454836653695, 93.38999938964844)
(5023.636742542917, 93.2699966430664)
(5111.8186484321395, 93.6500015258789)
(5211.81869628976, 94.06999969482422)
(5302.727863874327, 93.66000366210938)
(5396.3642759583845, 94.13999938964844)
(5492.7278760262025, 93.8499984741211)
(5589.09147609402, 94.30000305175781)
(5687.273292724517, 93.66000366210938)
(5768.18247663425, 93.98999786376953)
(5867.273485591909, 93.98999786376953)
(5963.637085659727, 94.33000183105469)
(6058.18246140463, 94.58999633789062)
(6156.3642780351265, 94.1500015258789)
(6253.636960815812, 94.52999877929688)
(6350.00056088363, 94.62999725341797)
(6440.9097284681975, 94.5)
(6535.455104213101, 94.72000122070312)
(6630.909559559386, 94.83999633789062)
(6727.273159627204, 94.94999694824219)
(6825.454976257701, 94.94000244140625)
(6921.818576325519, 94.98999786376953)
(7016.363952070422, 94.91000366210938)
