(27.272744614074124, 10.579999923706055)
(40.90920673608152, 10.869999885559082)
(50.00007338011386, 11.079999923706055)
(59.09092804723698, 11.430000305175781)
(69.99996204437561, 12.279999732971191)
(75.45460479255324, 13.640000343322754)
(83.63630468733756, 14.470000267028809)
(89.99993455641024, 15.100000381469727)
(97.27287054996613, 16.06999969482422)
(107.27277951089025, 16.700000762939453)
(117.27277940269943, 16.75)
(127.27268836362353, 17.549999237060547)
(138.18187938835547, 17.829999923706055)
(145.45463585126538, 17.940000534057617)
(157.2728282376236, 18.56999969482422)
(165.45455360360052, 18.90999984741211)
(171.81829027023844, 19.149999618530273)
(180.0000758508932, 19.350000381469727)
(190.9091549755526, 20.549999237060547)
(200.00015609330785, 21.6200008392334)
(205.45464281034802, 22.31999969482422)
(215.45455177127212, 23.100000381469727)
(227.2729085677609, 23.530000686645508)
(235.45466500120548, 23.979999542236328)
(244.54538726901757, 24.389999389648438)
(253.63650013034697, 24.270000457763672)
(265.4545446807544, 24.299999237060547)
(271.8181318830917, 24.1200008392334)
(279.99996972644556, 24.190000534057617)
(289.9998786873697, 24.280000686645508)
(299.0909185757137, 24.6200008392334)
(306.36355341195576, 24.729999542236328)
(316.36347024995575, 24.93000030517578)
(326.36358557806005, 25.350000381469727)
(333.6361123328543, 25.479999542236328)
(344.5453860294268, 25.540000915527344)
(353.6361925752689, 25.700000762939453)
(360.90897451438514, 26.170000076293945)
(370.9088346581674, 26.6200008392334)
(382.72699199018496, 26.65999984741211)
(390.9088811980231, 27.030000686645508)
(399.0907023783483, 27.030000686645508)
(407.2726951624151, 27.559999465942383)
(415.45427655355655, 27.579999923706055)
(426.363463655451, 27.489999771118164)
(435.45439122367594, 27.850000381469727)
(442.7270244702413, 28.329999923706055)
(453.63605846737994, 28.360000610351562)
(462.7269730568498, 28.719999313354492)
(470.9087005502784, 28.780000686645508)
(481.8179099697484, 28.729999542236328)
(489.99971767092387, 29.1200008392334)
(496.3634257546177, 29.229999542236328)
(506.36338782162295, 28.940000534057617)
(513.6361790065058, 29.739999771118164)
(525.4542776656574, 29.399999618530273)
(535.4541866265815, 29.899999618530273)
(542.7269010986734, 29.899999618530273)
(551.8178976247024, 30.100000381469727)
(559.0906044035864, 30.219999313354492)
(569.9996384007251, 30.100000381469727)
(578.1814835561013, 30.360000610351562)
(589.9997142513877, 30.440000534057617)
(595.4542796084343, 30.559999465942383)
(607.2724992426661, 30.84000015258789)
(617.2723349040182, 30.709999084472656)
(625.4542486263412, 31.010000228881836)
(634.5449769869167, 31.280000686645508)
(639.0906696670526, 31.239999771118164)
(650.9088269990701, 31.229999542236328)
(659.0907499094673, 31.06999969482422)
(669.090757701289, 31.559999465942383)
(679.9997916984277, 31.809999465942383)
(688.1816215953783, 31.670000076293945)
(697.2726380144313, 32.0)
(703.6361602170413, 31.979999542236328)
(714.5452744596059, 32.25)
(721.8179606684081, 32.13999938964844)
(731.8180595432954, 32.369998931884766)
(739.0906027513066, 32.650001525878906)
(750.9088704897814, 32.369998931884766)
(759.9999398564375, 32.630001068115234)
(771.8178702340633, 32.790000915527344)
(779.0908887057058, 33.119998931884766)
(788.1815166857732, 32.709999084472656)
(795.454227637242, 32.93000030517578)
(805.454449659517, 32.869998931884766)
(812.7272154436347, 33.22999954223633)
(821.817949281135, 33.34000015258789)
(832.7269832782737, 33.5)
(843.6359630000707, 33.439998626708984)
(850.9089323962673, 33.119998931884766)
(860.908863591416, 33.709999084472656)
(869.9996385853094, 33.63999938964844)
(881.8178051825433, 33.529998779296875)
(889.0907439045582, 33.959999084472656)
(892.7270097406418, 33.58000183105469)
(903.6362661518509, 33.970001220703125)
(912.7271037089346, 33.939998626708984)
(922.727215001119, 33.95000076293945)
(933.6361379618617, 34.2599983215332)
(941.817924936097, 34.209999084472656)
(951.8179384132284, 34.560001373291016)
(960.0000096608818, 34.349998474121094)
(970.9088781841978, 34.130001068115234)
(976.3633337687618, 34.150001525878906)
(987.2724875590679, 34.939998626708984)
(993.6360682083151, 34.439998626708984)
(1005.4542255403327, 35.0)
(1014.5452443706424, 34.880001068115234)
(1023.6361944497582, 34.84000015258789)
(1032.7270448220092, 34.91999816894531)
(1040.9089092429099, 34.959999084472656)
(1050.908845273376, 34.88999938964844)
(1060.9087542343002, 35.209999084472656)
(1069.0905397254376, 35.29999923706055)
(1077.2725548476621, 35.5099983215332)
(1086.3635035827467, 35.560001373291016)
(1093.636088566398, 35.59000015258789)
(1103.6361456656452, 35.4900016784668)
(1113.6360546265694, 35.84000015258789)
(1121.8179688795403, 35.77000045776367)
(1129.0907137169322, 35.84000015258789)
(1139.9997693309072, 35.70000076293945)
(1149.090834804353, 35.83000183105469)
(1158.1815854028432, 36.11000061035156)
(1169.0906193999817, 36.150001525878906)
(1175.4543383306625, 36.38999938964844)
(1183.636188604367, 36.34000015258789)
(1192.7270069317071, 36.650001525878906)
(1204.5452811186503, 36.43000030517578)
(1210.9089352939409, 36.09000015258789)
(1220.9088872448492, 36.66999816894531)
(1228.1816496372637, 36.81999969482422)
(1241.817938834527, 36.7400016784668)
(1249.9999153946765, 37.0099983215332)
(1259.9997274329473, 37.209999084472656)
(1267.272417879774, 36.939998626708984)
(1272.727244160716, 37.060001373291016)
(1285.4544603967347, 37.380001068115234)
(1291.8181251714113, 37.04999923706055)
(1299.999720910266, 37.290000915527344)
(1310.9088326445471, 37.52000045776367)
(1318.1817278794913, 37.43000030517578)
(1328.1814747274457, 37.540000915527344)
(1339.0905087245842, 37.7599983215332)
(1349.0905089803728, 37.70000076293945)
(1358.1814575738524, 37.70000076293945)
(1366.3631510632713, 38.13999938964844)
(1372.7272631740639, 37.97999954223633)
(1380.908786339892, 38.040000915527344)
(1388.1818010474483, 38.290000915527344)
(1399.9999583794659, 38.34000015258789)
(1410.908661088924, 38.220001220703125)
(1419.0909072287338, 38.02000045776367)
(1429.0905519190942, 38.08000183105469)
(1438.181405702998, 38.4900016784668)
(1447.2723679796143, 38.709999084472656)
(1454.545075853697, 38.400001525878906)
(1464.5450100625126, 38.61000061035156)
